,business_id,cool,date,funny,review_id,stars,text,useful,user_id
2281,OWiKC7bjIvc7L2iIuBsHxw,0,2014-07-07,0,CJmrdo3Kq4WYyBc5Izatgw,4,My boyfriend and I come here all the time and sometimes we get good service we had Taylor she is by far the best server we have had there I love their breakfast here their dinner menu is ok they changed some stuff like instead of fresh veggies they use canned I was disappointed when I ordered the lemon chicken.,0,8bFE3u1dMoYXkS7ORqlssw
2284,IE7sVOweBucNusO3jhrEpw,0,2015-01-08,0,rdA_qsewahc0uvsFkfdCOg,5,This place is amazing they are super nice love my huskies Nala and lucky and best of all always know how to treat my pups quick and painless. The vet is very friendly and will answer all my questions. It's also nice that it is affordable no hidden fees or unreasonable fees. I recommend everyone come to this vet.,0,8bFE3u1dMoYXkS7ORqlssw
2285,tvxI5iRImLnPdLbiI1HXhA,0,2013-04-01,0,O_tVLYuch0LirpLd65qamg,1,Horrible customer service. The staff always have attitude and are not helpful at all especially the manager. I ordered the low fat mango smoothie. Although the store promotes a healthy attitude towards food and appears to use the freshest ingredients this place is far from healthy. The person making my smoothie jus poured in some sugar filled mixture into the blender and added sugar filled frozen yogurt. This drink was full of preservatives and sugar. Definitely not worth the calories or the price. And I could do without the attitude.,3,aWs94L_FYsyEZDH4kNDGQA
2286,pfn4CSTtpjSkN-OeyAafJQ,0,2013-08-17,0,21C5drdBIMAq0MglOFlMHg,1,Horrible service! Ugly decor! Horrible processed food not sure why anyone would give it a good rating.,1,aWs94L_FYsyEZDH4kNDGQA
2291,p4M-Tu7unXFi5jru6QSm2A,0,2015-01-31,0,WyETz4rq_N-dipFSCZTkoQ,5,I have been going to Monica for over 15 years. She is amazing and the J Salon is a great atmosphere. Thank you for the coffee and cookies.,1,6BGYhuAB9-DnH78dMJsLaQ
2292,52sY8-9al5LJi475nNJkyQ,0,2011-10-06,0,QLxIy-t3kvQRHM7uSUy85g,5,This place is awesome.....food is amazing. The sauce is to die for. The fries are so good and the service is amazing as well. Please go try for yourself. I love this place.,1,6BGYhuAB9-DnH78dMJsLaQ
2293,uKKNw68mZZaa1jcyszEbyA,0,2017-05-06,0,nzEgDBd2-HTnF2hO2vbL5w,5,OMG that food is amazing. I got the chorizo breakfast crepe burrito. So amazing. Lattes are amazing too.,0,6BGYhuAB9-DnH78dMJsLaQ
2294,NTKxxbg2l55sdKD1UmBiBw,2,2014-03-26,1,M6qZv2mI5yqO5nITCBSWtQ,1,As I said POOR SERVICE! you go anywhere and don't receive some sort of refund for the wrong food will always be in the wrong. And surely to deal with an attitude on top of receiving the wrong food is insane. Once again as I said they lost my business and every coworker  from my job because they knew they would probably do something such as spit in their food .. I didn't give them that reputation their attitudes did.,2,r_AfwGz88M4FZuLdNVffZA
2295,YCYqEsAabSPzfdKeT7KJIA,0,2014-01-22,0,hoP9_e5U7drQvch9bwceRQ,2,I was a huge fan of Champps  and when they closed wanted to find a similar sports bar that sold Potato Skins. I went on a hunt an this was one of the places that I tried. First issue was there was no were to park. We ended up parking were it might have been considered the side walk.(Good thing we were only doing takeout). I got 4 skins. Now they were a great size but they had no taste to them at all. It was undercooked and there was more potato then anything. I will give this place another try because I love sports bars but i'd probably try something else.,2,r_AfwGz88M4FZuLdNVffZA
2296,hyyy_yFDI3CJJaG3uROGBA,0,2014-01-22,0,yUy6QXrcUE7Fj8Pnl1j7oA,5,I have only been here twice and I love it. The atmosphere just has a real home feel to it. I have received great service both times and its very clean an the food was great ! I ordered potato skins and they were well worth the money. I always have some to take home. I have already recommended this place to several people.,0,r_AfwGz88M4FZuLdNVffZA
2299,FlaKnTMLBE_pzRYHjXTOLg,0,2016-03-21,0,pn_XzZoZ4slXWA8qBCdKRw,5,Quality and quantity both are fantastic. It's a good Afghani cuisine. Reasonable price!,0,qhHXobL7gGGW_3h36TZ2hA
2304,KxqE9n2i21ol9DiCv8iknA,0,2012-12-10,1,IM_vvyBvk-aTYkVE6mvPHg,5,My son goes to school near Cleveland.  We were looking for a place for BBQ and we stumbled upon this place last night.  I had the Rib Tips and he had the Pork Chop dinner.  All I can say in the meal was Amazing!  This has to be one of the best kept secrets in Cleveland.  The food is very affordable and the taste is Fantastic.  I will be back on my next trip to Cleveland.,0,au865pXcpZBgyP8qfl7FJA
2307,5ZxhCmYZV6628c9xVkNywA,0,2016-10-17,0,fKIJUPY5y7jTzVAI9LFCMw,5,Was recommended to Brenda by my previous balloon sculptor from the East Coast.  She saw her work via the website and told me I had to hire her.  All along the process Brenda worked with me and walked me through the steps to ensure I was choosing the right decorations for my party.  They created centerpieces for all my tables and did a wonderful large balloon arch in the entry to the room.  Brenda is responsive and cares about her business and I highly recommend her and Balloon Happy AZ for any affair.,0,X0wnk_STxsUh3Gcce-7Shw
2311,QH1lePb3lwTKRF_OXH_6uw,0,2013-02-27,0,SR_4BhuyLwVfM9C3IqG8QQ,4,Greek food is as good as any other Greek restaurant that I've ever been too.  Service is just lacking.  Takes forever for them to bring the check to the table and it's not even busy.,0,C7IrOaBaxd7tYyFnb4b-lw
2312,DVfCbJhJUDWRlUfrKzaKOA,1,2013-02-27,0,eC0RSWZudPhMiswsLYckHA,4,Good food but not everything was cooked right.  Three out of four dishes tasted good and beats anything I've had on the strip.  Everything on the strip is mostly flash and and pricey.,1,C7IrOaBaxd7tYyFnb4b-lw
2318,gtqtnzgzDCWVFi298dIvow,1,2015-05-09,0,6wKEyA8pM-Hx8mjJkQak4Q,5,Always in tip top condition - this course is wonderful and convenient from the strip - challenging greens water comes into play a lot plus the par mate program adds a layer of Vegas glamour,1,3pHPg7XF7qNfuGgLmEqIBA
2321,TyKGLi1V1PFRHYmHDjFUMQ,1,2011-10-05,0,90YXPNEa9fMhQsntGGhShQ,5,I love bringing clients to this wonderful place. Great food and great service. The sushi bar is one of the best in Montreal. Highly recommended,1,ftLmo96CeyaNcVqHleDSHw
2322,1lLJDy73uBp_I2LJ0B0Fkw,1,2011-09-09,0,03dNKEDriDeZ8poYbiNyxQ,5,Was here for a party last weekend and had a blast. They play great Jazz music on Sundays and the tapas are really amazing. Would highly recommend.,0,ftLmo96CeyaNcVqHleDSHw
2323,3ZvJhWfPxxFvdL8BYz5mKg,1,2011-09-09,0,fTxqjT6vMJAWODwYVtOXiw,5,Really cool concept! The food is great and the concept is even better. You have to check it out...Try the Sushi Burger,0,ftLmo96CeyaNcVqHleDSHw
2327,gfmRNRj2eMwExc6YVxSI9Q,0,2014-08-14,0,4BNa0Z9AcU8nnSUpu6jUQg,5,I Had a really good experience at this urgent care.  Service was prompt and the staff was professional and courteous.  My family and I will definitely be coming back when we are in need of great medical care.,0,WZJdahsX6wqO7rhP_Se2fQ
2332,smnXd7cSduSxe8CoYyLCyw,0,2014-09-25,2,5dHvl2V1fNwwQ5IzwfWjtQ,5,I recently purchased a property in Las Vegas and I am exceedingly glad I chose to work with TR Realty. Joe Abughazaleh was the right man for the job as he kept me updated and well informed throughout the process. I permanently reside in San Diego and only had to stop in town once. Great service.,5,FAz62oRjQq0IJGPXiVXAPw
2341,ABJjxuO6oh5D9R48-eAUdQ,0,2012-04-09,0,kbh-PFHAwxDRejuVv7kRwA,2,Food was not bad for the price but the atmosphere leaves a lot to be desired.  You feel like you are in a dungeon.  The lady at the front desk was very nice and only charged me for one of my kids when both were of the age to pay.,0,RZ0Ny03o_5h3AtxCLcS_qw
2354,BslEhCyzaQPfpHtDogb4hQ,0,2014-04-01,0,V2c9qHmb2uXAJMw8LNSUQw,5,Best new venue in the west!!!! Huge room.  Great sound.  Satisfying food.  Pleasant staff.   Can't wait to go back!  Well worthwhile the 4+ hour drive from LA.,0,hqgrK6RLQYuah2ZyRbrlww
2355,sjpYOSE-cK0h-XI7XooLTQ,0,2014-04-01,0,reQxO2tEUG2lHtgDum6Blw,5,Friendly staff.  Nice room. Yummy hot breakfast.  Free wifi in room.  Perfect location for enjoying the strip without living on it.,0,hqgrK6RLQYuah2ZyRbrlww
2357,aNYunG3j5zNJ4F0dQcZMyQ,0,2011-12-04,0,mF2wRJKMK26kx4YLY4kIBw,1,My husband & I made reservations for two for an anniversary. When we got to the restaurant they told us the restaurant was sold out to a Xmas party and proceeded to walk us out to their pizza place. They put us at a table in the middle of the doorway. I could not get into my seat it was so tight. I tried to pull the table out . That put my husband way in the middle of the doorway. They did have an open table for 4 but would not make it available to us. We just left the place. Ruined our evening!!!!!!,0,AB7yV5mSiYdp1OZ_ZdMJDA
2358,cs1qJvnWUg_f8g020z_3PQ,0,2016-08-09,0,5OALiPA6Fv64_HZQOhvSOw,5,This is the best Caprese salad and pizza that I have ever had. We go to this place once per week. I am addicted to it. The service is superb!  You cannot get better than Pizzeria Bianco at Town & Country!,0,AB7yV5mSiYdp1OZ_ZdMJDA
2360,_LFL-zsgOZRc7rSfjzZbVQ,0,2011-12-17,0,FvlpBsvh3gGFi-07CTqmRg,5,I have been going here for over 4 years. I love it! Every one is friendly and they know what they are doing. Kim is a real professional. I would not change for the world.,0,AB7yV5mSiYdp1OZ_ZdMJDA
2362,PwHdOGAwzmMm1jr_Nh9SnA,0,2017-08-13,0,hqfgRuSKoFb_Lkayv3h8Qw,5,I'd heard about the store before but had never really been in. I was NOT disappointed! I received excellent service from Cherie (I'm sure I spelled it wrong)! I walked in. She greeted me and asked if I was shopping for a specific event. I told her I was and she immediately asked my size and put some options in a fitting room for me. It was great to have her suggestions and I walked out with two dresses she picked. Best service I've had in a clothing store probably ever. I will definitely be back!,1,MY9qSN1O8EjhMRIcWWvpPg
2364,OgqZepyL6UesV6oHtdvI1A,0,2017-08-27,1,fuEwQYouiqig2yOPOl3HjA,1,ABSOLUTELY NOT WORTH THE TIME! I wasn't Allowed to see all of their dresses. The show room was shitty AF! Renovation is a MUST! Add natural lighting or white lights! I felt dirty after trying on the dusty sample dresses. Customer service is lackluster and passive aggressive AF! Waited 25 minutes to be seen! I would never give them my hard earned coin!,7,MY9qSN1O8EjhMRIcWWvpPg
2369,gcfDH5QxVC2xqdXYz94W8Q,0,2017-07-24,1,eCJaIRwBL2ZOSENdLeKJgQ,1,I wasn't even 1 min late and they shut the door on me. I explained that I have a baby and just managed to leave the house for the first time today and really wanted to join the class. No exceptions. I understand that there are company policies but shutting out potential loyal customers left a sour taste in my mouth. I will not be back.,0,owP2rXN9jhASNbM9dio2KA
2372,V-z697Ko2niiEAD60SJv7A,0,2015-07-31,0,EjidlTz6gNYAAWV1qngFsA,1,Well all I can say is that was one of the worst pedis I ever had. Paid xtra to get the antiage pedicure and was done in 20 min.  Didnt do any scrubbing and the massage was like 1 minute. Owner didn't even care when I showed him that my feet wasn't even soft. Stuff is unfriendly.  Never coming back !,2,KKgHnDVFe8y5F7BI7njrFg
2379,iYT30UPGmLdmTRaAKz0Vvw,0,2017-08-06,0,-AOfBOWkwJad0g-XYVvGaw,5,Best banh mi and pho !! Love this place it's soooo good and it's the real deal! Affordable super tasty Vietnamese food!! Yum!!!,0,KKgHnDVFe8y5F7BI7njrFg
2389,w5gvpOg8X-v4uqvb3tB0HA,0,2017-01-31,0,9S4beHOONypFP1Lyj4vRoQ,5,Hidden gem in indian land sc!! We went to check it out and bow we are hooked! Best variety of infused olive oils and balsamics out of this world! ! All glutten free yummy baked goods and a ton of drinks to choose from!! The service was superb! !!,0,KKgHnDVFe8y5F7BI7njrFg
2393,H-PmFfqAzQtWTS0XeWC_lw,0,2016-08-22,0,J_mvVKdl7Ep46F0_7r9PiQ,2,I was so disappointed after reading reviews.  We ordered a gyro wich was good but the french fries were super soggy and oily.  The salad was so slappy cut huge and had 3 little squares of feta cheese then the grilled chicken I added to it was gummy like they microwaved after was grilled and sitting there. It was pretty gross dry and chewy.,0,KKgHnDVFe8y5F7BI7njrFg
2403,eB7fjnO87_qNPFU5JJUx-g,0,2017-04-18,0,VrwUlhy7uQ4GzvnByzAWOQ,5,they were able to squeeze me in between there busy schedule. it was a pleasant experience. john. helped us out a lot. this location doesn't have a drive threw but i don't always need one. great bank coming back for sure.,0,xKaefWOp4iCq-LvXAIxnDg
2404,MuC-DZku5o45QefA0tJquw,0,2012-04-24,3,Smvtc0Br4QitXzlF3R1QiQ,5,I have gotten my vechicles serviced here on many ocassions.  Excellent staff and great service!!!,1,xALw9dDwevd06mpSWhLhmg
2407,1py-uoSzigNPyo5HaTkdTw,1,2016-09-08,1,j49Y0a7ze4ZcZ_Tz_VRoCQ,5,I recently worked with Briana for my 6 week old who was having latch issues and causing severe pain. She was helpful is providing some pain relief and next steps on how to improve the situation. She referred me to chiropractors and other professionals that could also help with our latch issues. Briana certainly knows her stuff and I would recommend her assistance if you are struggling with breastfeeding.,1,sreDEUoT6peIM1QdZEbg7A
2408,2oEXQryBIq6uFpbMWt7mAA,0,2017-01-02,0,Q-kcYWI5iQUOVNY7eBykpQ,5,I used womb wellness to find a birth and postpartum doula. They were both wonderful- Margaret and Lisa. Additionally I see jolynn for massages and she is wonderful. All the ladies here are extremely knowledgeable about women's bodies and the pregnancy/postpartum experience. Would highly recommend for any of their services.,0,sreDEUoT6peIM1QdZEbg7A
2410,AgumeejSSVoJ0Bdr5Iguww,0,2015-06-25,0,e3jvT-uUf0UtDrjfnAbwkw,5,The place is new and clean. My favor is the house special noodle dish. The wudalang pancake is a must-try dish. Looking forward to try the braised brisket hand pull noodle next time. Will be back for sure.,0,OqWWcrmQm3ZGhVXi55ve6Q
2411,NF0H-HFJOK6R8fkhYkFuzw,0,2015-03-10,0,AQ0herMG1CtDUBs5xJrwwg,5,Firebirds. It was in a word fantastic. The service and the food were above board. I will definitely be back.,0,jq7u_noGXz8juZ5Rz0y_RQ
2412,QDtK6vrE0DTDrkFb_3D7tA,0,2017-11-08,0,Zte3Abt0yoIC47JArWwp9g,1,I ordered 20 wheel studs. They ordered 19 which did me no good at all. I had to make a second trip. When I complained the young manager appeared upset and ask me if I wanted the lugs or not. I took the studs. They were the wrong size. This is the worst service I have ever received. Not because they made a mistake. But because they do not care if they did. The manager should be fired. But of course their main office will not respond. So go somewhere else   They do not hold themselves accountable for their actions. Just in case advance auto sees this my name is David McNair. I am in your system. No excuses.,0,ns8_iRMmjQZXvFz1t6XQAA
2417,qSP6RqBJUyJRsQKTarlo6g,0,2017-04-19,0,f6KaNGypMUoUe09nvCP0MQ,1,This place looks wonderful.  The staff were great but the hotel is not focused on sleeping.   They seem to focus their effort around film crews and the after hours party.   The sound of the road could not be silenced by white noise from my iPhone even at the loudest.   And from the fifth floor we could hear and feel the music until 7am.,2,yAA1wjJZSFUN-R38Zzg4Ug
2423,8e1drk0-pBwSYsy8te5oMQ,0,2013-07-24,0,rmNRYXZgYNbx2kK_YrNXpg,1,Had a TAG repaired. About 6-8 months later it broke again. I took it somewhere else and learned the replacement parts that Naughton used weren't factory TAG parts. They also told me there were fingerprints all inside the watch. Terrible quality for a $300 repair.,1,jGHwrEKNp1_mUatUbV8Hsw
2424,834GwOgJpBTg8j5dWe-hrg,0,2013-07-24,0,dppUk8zOt4Nu5L8kyeCN3w,5,I went in to get a TAG repaired. A screw had come loose that was stopping the movement. It had been previously worked on at another store at the Biltmore. Dave took a quick look at it and fixed it in 5 minutes. No charge. Very friendly and will definitely be back.,1,jGHwrEKNp1_mUatUbV8Hsw
2425,82XiVba4oiPXvLKelbW6FQ,0,2017-04-10,0,VPGiZ9_vhmDotTc_lC3vbA,1,Went and sat at two open seats at the bar. One of the managers came over after we ordered a drink and said can't you obviously see these seats are taken. Very rude. We moved to a different seat at the bar. The bartenders apologized profusely and bought us a round of drinks. No one ended up sitting at these reserved seats at the bar so the bartenders moved us back. The bar staff was phenomenal. Manager was a complete tool. Let me know when you let him go and we'll be back for drinks.,0,jGHwrEKNp1_mUatUbV8Hsw
2426,kwEBCIp18Xi9ETDn_WIQaA,0,2017-06-17,0,JfmCyrTA6vlR6AZwhb2Gkw,1,Almost a 40 minute wait for one pad Thai and nothing else. The staff didn't seem to care and just said we have new kitchen staff. Will not be back.,0,jGHwrEKNp1_mUatUbV8Hsw
